# Redshift z, Distance modulus mu (true function)
9.366366366366364604e-02 3.813756313327515102e+01
9.565565565565564699e-02 3.818628022004999423e+01
9.764764764764763405e-02 3.823404714614315481e+01
9.963963963963962112e-02 3.828090198629885776e+01
1.016316316316316221e-01 3.832688055562763907e+01
1.036236236236236091e-01 3.837201658506265289e+01
1.056156156156155962e-01 3.841634188010852569e+01
1.076076076076075971e-01 3.845988646475706929e+01
1.095995995995995842e-01 3.850267871220262350e+01
1.115915915915915851e-01 3.854474546378311572e+01
1.135835835835835722e-01 3.858611213739733614e+01
1.155755755755755593e-01 3.862680282649748165e+01
1.175675675675675602e-01 3.866684039062111822e+01
1.195595595595595473e-01 3.870624653831795570e+01
1.215515515515515343e-01 3.874504190322402764e+01
1.235435435435435353e-01 3.878324611395248667e+01
1.255355355355355362e-01 3.882087785839387095e+01
1.275275275275275233e-01 3.885795494295500419e+01
1.295195195195195104e-01 3.889449434720552290e+01
1.315115115115114974e-01 3.893051227435552164e+01
1.335035035035034845e-01 3.896602419793642014e+01
1.354954954954954993e-01 3.900104490502670984e+01
1.374874874874874864e-01 3.903558853632190306e+01
1.394794794794794734e-01 3.906966862332281920e+01
1.414714714714714605e-01 3.910329812288665607e+01
1.434634634634634753e-01 3.913648944936267782e+01
1.454554554554554624e-01 3.916925450451199708e+01
1.474474474474474495e-01 3.920160470539224207e+01
1.494394394394394365e-01 3.923355101037135739e+01
1.514314314314314236e-01 3.926510394341881494e+01
1.534234234234234107e-01 3.929627361680957165e+01
1.554154154154154255e-01 3.932706975236359881e+01
1.574074074074074125e-01 3.935750170133265158e+01
1.593993993993993996e-01 3.938757846303670362e+01
1.613913913913913867e-01 3.941730870234317763e+01
1.633833833833833737e-01 3.944670076607379627e+01
1.653753753753753608e-01 3.947576269841735552e+01
1.673673673673673756e-01 3.950450225542002869e+01
1.693593593593593627e-01 3.953292691861782515e+01
1.713513513513513498e-01 3.956104390787285041e+01
1.733433433433433368e-01 3.958886019346697793e+01
1.753353353353353239e-01 3.961638250750483792e+01
1.773273273273273110e-01 3.964361735467301884e+01
1.793193193193193258e-01 3.967057102239779454e+01
1.813113113113113128e-01 3.969724959044241075e+01
1.833033033033032999e-01 3.972365893997907449e+01
1.852952952952952870e-01 3.974980476217186265e+01
1.872872872872872740e-01 3.977569256629975314e+01
1.892792792792792611e-01 3.980132768745066585e+01
1.912712712712712759e-01 3.982671529381212849e+01
1.932632632632632630e-01 3.985186039358487875e+01
1.952552552552552501e-01 3.987676784154154319e+01
1.972472472472472371e-01 3.990144234525283906e+01
1.992392392392392242e-01 3.992588847100059013e+01
2.012312312312312113e-01 3.995011064939671996e+01
2.032232232232232261e-01 3.997411318072607855e+01
2.052152152152152131e-01 3.999790024002773947e+01
2.072072072072072002e-01 4.002147588193163585e+01
2.091991991991991873e-01 4.004484404526355945e+01
2.111911911911911743e-01 4.006800855743183831e+01
2.131831831831831892e-01 4.009097313860843315e+01
2.151751751751751762e-01 4.011374140571541602e+01
2.171671671671671633e-01 4.013631687622777378e+01
2.191591591591591504e-01 4.015870297180263293e+01
2.211511511511511374e-01 4.018090302174437767e+01
2.231431431431431245e-01 4.020292026631438631e+01
2.251351351351351393e-01 4.022475785989362862e+01
2.271271271271271264e-01 4.024641887400612461e+01
2.291191191191191134e-01 4.026790630021034900e+01
2.311111111111111005e-01 4.028922305286531014e+01
2.331031031031030876e-01 4.031037197177835196e+01
2.350950950950950746e-01 4.033135582473994418e+01
2.370870870870870895e-01 4.035217730995177021e+01
2.390790790790790765e-01 4.037283905835314357e+01
2.410710710710710636e-01 4.039334363585086862e+01
2.430630630630630507e-01 4.041369354545766157e+01
2.450550550550550377e-01 4.043389122934285496e+01
2.470470470470470248e-01 4.045393907080055840e+01
2.490390390390390396e-01 4.047383939613852277e+01
2.510310310310310267e-01 4.049359447649176502e+01
2.530230230230229860e-01 4.051320652956474078e+01
2.550150150150150008e-01 4.053267772130504198e+01
2.570070070070069601e-01 4.055201016751208698e+01
2.589989989989989749e-01 4.057120593538358833e+01
2.609909909909909898e-01 4.059026704500303850e+01
2.629829829829829491e-01 4.060919547077030956e+01
2.649749749749749639e-01 4.062799314277863516e+01
2.669669669669669787e-01 4.064666194813982258e+01
2.689589589589589380e-01 4.066520373226029506e+01
2.709509509509509528e-01 4.068362030007002517e+01
2.729429429429429121e-01 4.070191341720652645e+01
2.749349349349349270e-01 4.072008481115577183e+01
2.769269269269269418e-01 4.073813617235201434e+01
2.789189189189189011e-01 4.075606915523790974e+01
2.809109109109109159e-01 4.077388537928749912e+01
2.829029029029028752e-01 4.079158642999245643e+01
2.848948948948948900e-01 4.080917385981405943e+01
2.868868868868868494e-01 4.082664918910209906e+01
2.888788788788788642e-01 4.084401390698156575e+01
2.908708708708708790e-01 4.086126947220952843e+01
2.928628628628628383e-01 4.087841731400222045e+01
2.948548548548548531e-01 4.089545883283427941e+01
2.968468468468468124e-01 4.091239540121129181e+01
2.988388388388388273e-01 4.092922836441614720e+01
3.008308308308308421e-01 4.094595904123099217e+01
3.028228228228228014e-01 4.096258872463505440e+01
3.048148148148148162e-01 4.097911868247977907e+01
3.068068068068067755e-01 4.099555015814197390e+01
3.087987987987987903e-01 4.101188437115567353e+01
3.107907907907907497e-01 4.102812251782390263e+01
3.127827827827827645e-01 4.104426577181087055e+01
3.147747747747747793e-01 4.106031528471520176e+01
3.167667667667667386e-01 4.107627218662526047e+01
3.187587587587587534e-01 4.109213758665710969e+01
3.207507507507507127e-01 4.110791257347548822e+01
3.227427427427427276e-01 4.112359821579902786e+01
3.247347347347347424e-01 4.113919556288954027e+01
3.267267267267267017e-01 4.115470564502669504e+01
3.287187187187187165e-01 4.117012947396803213e+01
3.307107107107106758e-01 4.118546804339521117e+01
3.327027027027026906e-01 4.120072232934691669e+01
3.346946946946947055e-01 4.121589329063856155e+01
3.366866866866866648e-01 4.123098186927008157e+01
3.386786786786786796e-01 4.124598899082108261e+01
3.406706706706706389e-01 4.126091556483489597e+01
3.426626626626626537e-01 4.127576248519117286e+01
3.446546546546546130e-01 4.129053063046779926e+01
3.466466466466466279e-01 4.130522086429243700e+01
3.486386386386386427e-01 4.131983403568381163e+01
3.506306306306306020e-01 4.133437097938345062e+01
3.526226226226226168e-01 4.134883251617802102e+01
3.546146146146145761e-01 4.136321945321252258e+01
3.566066066066065909e-01 4.137753258429474812e+01
3.585985985985986058e-01 4.139177269019128858e+01
3.605905905905905651e-01 4.140594053891531701e+01
3.625825825825825799e-01 4.142003688600651401e+01
3.645745745745745392e-01 4.143406247480315585e+01
3.665665665665665540e-01 4.144801803670709717e+01
3.685585585585585133e-01 4.146190429144120060e+01
3.705505505505505282e-01 4.147572194730034312e+01
3.725425425425425430e-01 4.148947170139502560e+01
3.745345345345345023e-01 4.150315423988909913e+01
3.765265265265265171e-01 4.151677023823093293e+01
3.785185185185184764e-01 4.153032036137846461e+01
3.805105105105104912e-01 4.154380526401838125e+01
3.825025025025025061e-01 4.155722559077968015e+01
3.844944944944944654e-01 4.157058197644153097e+01
3.864864864864864802e-01 4.158387504613584440e+01
3.884784784784784395e-01 4.159710541554475327e+01
3.904704704704704543e-01 4.161027369109279306e+01
3.924624624624624136e-01 4.162338047013444964e+01
3.944544544544544284e-01 4.163642634113690377e+01
3.964464464464464433e-01 4.164941188385792259e+01
3.984384384384384026e-01 4.166233766951977202e+01
4.004304304304304174e-01 4.167520426097834729e+01
4.024224224224223767e-01 4.168801221288843806e+01
4.044144144144143915e-01 4.170076207186463790e+01
4.064064064064064064e-01 4.171345437663856615e+01
4.083983983983983657e-01 4.172608965821210347e+01
4.103903903903903805e-01 4.173866844000693277e+01
4.123823823823823398e-01 4.175119123801047749e+01
4.143743743743743546e-01 4.176365856091822337e+01
4.163663663663663694e-01 4.177607091027289954e+01
4.183583583583583287e-01 4.178842878060001453e+01
4.203503503503503436e-01 4.180073265954045070e+01
4.223423423423423029e-01 4.181298302797971189e+01
4.243343343343343177e-01 4.182518036017427931e+01
4.263263263263262770e-01 4.183732512387499014e+01
4.283183183183182918e-01 4.184941778044746741e+01
4.303103103103103066e-01 4.186145878498989248e+01
4.323023023023022660e-01 4.187344858644790691e+01
4.342942942942942808e-01 4.188538762772699187e+01
4.362862862862862401e-01 4.189727634580223281e+01
4.382782782782782549e-01 4.190911517182561852e+01
4.402702702702702697e-01 4.192090453123087457e+01
4.422622622622622290e-01 4.193264484383595203e+01
4.442542542542542439e-01 4.194433652394321399e+01
4.462462462462462032e-01 4.195597998043743360e+01
4.482382382382382180e-01 4.196757561688146154e+01
4.502302302302301773e-01 4.197912383161002481e+01
4.522222222222221921e-01 4.199062501782118062e+01
4.542142142142142069e-01 4.200207956366604378e+01
4.562062062062061663e-01 4.201348785233622607e+01
4.581981981981981811e-01 4.202485026214976926e+01
4.601901901901901404e-01 4.203616716663481157e+01
4.621821821821821552e-01 4.204743893461179738e+01
4.641741741741741700e-01 4.205866593027371891e+01
4.661661661661661293e-01 4.206984851326467378e+01
4.681581581581581442e-01 4.208098703875680968e+01
4.701501501501501035e-01 4.209208185752558506e+01
4.721421421421421183e-01 4.210313331602345954e+01
4.741341341341341331e-01 4.211414175645208502e+01
4.761261261261260924e-01 4.212510751683284127e+01
4.781181181181181072e-01 4.213603093107612096e+01
4.801101101101100666e-01 4.214691232904897333e+01
4.821021021021020814e-01 4.215775203664147597e+01
4.840940940940940407e-01 4.216855037583165711e+01
4.860860860860860555e-01 4.217930766474921711e+01
4.880780780780780703e-01 4.219002421773775779e+01
4.900700700700700296e-01 4.220070034541596726e+01
4.920620620620620445e-01 4.221133635473732681e+01
4.940540540540540038e-01 4.222193254904889415e+01
4.960460460460460186e-01 4.223248922814858730e+01
4.980380380380380334e-01 4.224300668834166572e+01
5.000300300300299927e-01 4.225348522249576888e+01
5.020220220220219520e-01 4.226392512009506675e+01
5.040140140140139113e-01 4.227432666729335864e+01
5.060060060060059817e-01 4.228469014696585759e+01
5.079979979979979410e-01 4.229501583876036364e+01
5.099899899899899003e-01 4.230530401914712257e+01
5.119819819819819706e-01 4.231555496146780371e+01
5.139739739739739299e-01 4.232576893598360357e+01
5.159659659659658892e-01 4.233594620992239044e+01
5.179579579579579596e-01 4.234608704752477593e+01
5.199499499499499189e-01 4.235619171008965367e+01
5.219419419419418782e-01 4.236626045601849455e+01
5.239339339339339485e-01 4.237629354085908062e+01
5.259259259259259078e-01 4.238629121734822292e+01
5.279179179179178671e-01 4.239625373545382558e+01
5.299099099099098265e-01 4.240618134241601211e+01
5.319019019019018968e-01 4.241607428278763336e+01
5.338938938938938561e-01 4.242593279847393717e+01
5.358858858858858154e-01 4.243575712877147055e+01
5.378778778778778857e-01 4.244554751040628560e+01
5.398698698698698450e-01 4.245530417757159825e+01
5.418618618618618044e-01 4.246502736196441674e+01
5.438538538538538747e-01 4.247471729282190012e+01
5.458458458458458340e-01 4.248437419695670059e+01
5.478378378378377933e-01 4.249399829879188673e+01
5.498298298298297526e-01 4.250358982039522004e+01
5.518218218218218230e-01 4.251314898151263577e+01
5.538138138138137823e-01 4.252267599960138966e+01
5.558058058058057416e-01 4.253217108986235928e+01
5.577977977977978119e-01 4.254163446527194736e+01
5.597897897897897712e-01 4.255106633661334570e+01
5.617817817817817305e-01 4.256046691250725900e+01
5.637737737737736898e-01 4.256983639944201059e+01
5.657657657657657602e-01 4.257917500180330705e+01
5.677577577577577195e-01 4.258848292190330653e+01
5.697497497497496788e-01 4.259776036000923227e+01
5.717417417417417491e-01 4.260700751437150302e+01
5.737337337337337084e-01 4.261622458125140867e+01
5.757257257257256677e-01 4.262541175494821033e+01
5.777177177177176270e-01 4.263456922782586389e+01
5.797097097097096974e-01 4.264369719033929584e+01
5.817017017017016567e-01 4.265279583106010364e+01
5.836936936936936160e-01 4.266186533670200731e+01
5.856856856856856863e-01 4.267090589214564034e+01
5.876776776776776456e-01 4.267991768046319123e+01
5.896696696696696050e-01 4.268890088294239860e+01
5.916616616616616753e-01 4.269785567911026192e+01
5.936536536536536346e-01 4.270678224675631895e+01
5.956456456456455939e-01 4.271568076195555363e+01
5.976376376376375532e-01 4.272455139909091315e+01
5.996296296296296235e-01 4.273339433087543426e+01
6.016216216216215829e-01 4.274220972837404275e+01
6.036136136136135422e-01 4.275099776102497628e+01
6.056056056056056125e-01 4.275975859666085910e+01
6.075975975975975718e-01 4.276849240152938592e+01
6.095895895895895311e-01 4.277719934031377136e+01
6.115815815815814904e-01 4.278587957615279436e+01
6.135735735735735608e-01 4.279453327066043755e+01
6.155655655655655201e-01 4.280316058394551249e+01
6.175575575575574794e-01 4.281176167463051740e+01
6.195495495495495497e-01 4.282033669987060875e+01
6.215415415415415090e-01 4.282888581537206107e+01
6.235335335335334683e-01 4.283740917541041426e+01
6.255255255255255387e-01 4.284590693284845031e+01
6.275175175175174980e-01 4.285437923915381475e+01
6.295095095095094573e-01 4.286282624441632549e+01
6.315015015015014166e-01 4.287124809736513953e+01
6.334934934934934869e-01 4.287964494538549332e+01
6.354854854854854462e-01 4.288801693453527974e+01
6.374774774774774055e-01 4.289636420956136931e+01
6.394694694694694759e-01 4.290468691391558309e+01
6.414614614614614352e-01 4.291298518977060183e+01
6.434534534534533945e-01 4.292125917803537050e+01
6.454454454454453538e-01 4.292950901837057387e+01
6.474374374374374241e-01 4.293773484920356509e+01
6.494294294294293834e-01 4.294593680774331546e+01
6.514214214214213428e-01 4.295411502999498055e+01
6.534134134134134131e-01 4.296226965077435977e+01
6.554054054054053724e-01 4.297040080372199355e+01
6.573973973973973317e-01 4.297850862131723204e+01
6.593893893893894020e-01 4.298659323489191308e+01
6.613813813813813614e-01 4.299465477464394070e+01
6.633733733733733207e-01 4.300269336965068590e+01
6.653653653653652800e-01 4.301070914788206068e+01
6.673573573573573503e-01 4.301870223621352096e+01
6.693493493493493096e-01 4.302667276043883504e+01
6.713413413413412689e-01 4.303462084528263176e+01
6.733333333333333393e-01 4.304254661441284213e+01
6.753253253253252986e-01 4.305045019045283539e+01
6.773173173173172579e-01 4.305833169499355506e+01
6.793093093093092172e-01 4.306619124860525005e+01
6.813013013013012875e-01 4.307402897084929805e+01
6.832932932932932468e-01 4.308184498028958842e+01
6.852852852852852061e-01 4.308963939450400460e+01
6.872772772772772765e-01 4.309741233009546590e+01
6.892692692692692358e-01 4.310516390270308307e+01
6.912612612612611951e-01 4.311289422701293717e+01
6.932532532532531544e-01 4.312060341676885855e+01
6.952452452452452247e-01 4.312829158478294289e+01
6.972372372372371840e-01 4.313595884294596772e+01
6.992292292292291433e-01 4.314360530223768109e+01
7.012212212212212137e-01 4.315123107273689129e+01
7.032132132132131730e-01 4.315883626363144288e+01
7.052052052052051323e-01 4.316642098322810739e+01
7.071971971971972026e-01 4.317398533896219703e+01
7.091891891891891619e-01 4.318152943740721383e+01
7.111811811811811213e-01 4.318905338428420748e+01
7.131731731731730806e-01 4.319655728447112608e+01
7.151651651651651509e-01 4.320404124201196794e+01
7.171571571571571102e-01 4.321150536012583387e+01
7.191491491491490695e-01 4.321894974121584454e+01
7.211411411411411398e-01 4.322637448687794404e+01
7.231331331331330992e-01 4.323377969790956854e+01
7.251251251251250585e-01 4.324116547431820834e+01
7.271171171171170178e-01 4.324853191532988461e+01
7.291091091091090881e-01 4.325587911939743435e+01
7.311011011011010474e-01 4.326320718420875977e+01
7.330930930930930067e-01 4.327051620669490717e+01
7.350850850850850771e-01 4.327780628303808896e+01
7.370770770770770364e-01 4.328507750867958492e+01
7.390690690690689957e-01 4.329232997832747998e+01
7.410610610610610660e-01 4.329956378596440203e+01
7.430530530530530253e-01 4.330677902485504660e+01
7.450450450450449846e-01 4.331397578755372280e+01
7.470370370370369439e-01 4.332115416591166479e+01
7.490290290290290143e-01 4.332831425108439305e+01
7.510210210210209736e-01 4.333545613353880555e+01
7.530130130130129329e-01 4.334257990306034714e+01
7.550050050050050032e-01 4.334968564876000130e+01
7.569969969969969625e-01 4.335677345908116109e+01
7.589889889889889218e-01 4.336384342180649298e+01
7.609809809809808812e-01 4.337089562406464438e+01
7.629729729729729515e-01 4.337793015233688720e+01
7.649649649649649108e-01 4.338494709246369752e+01
7.669569569569568701e-01 4.339194652965120014e+01
7.689489489489489404e-01 4.339892854847759907e+01
7.709409409409408998e-01 4.340589323289944446e+01
7.729329329329328591e-01 4.341284066625790672e+01
7.749249249249248184e-01 4.341977093128488718e+01
7.769169169169168887e-01 4.342668411010910745e+01
7.789089089089088480e-01 4.343358028426211348e+01
7.809009009009008073e-01 4.344045953468418730e+01
7.828928928928928777e-01 4.344732194173020190e+01
7.848848848848848370e-01 4.345416758517535527e+01
7.868768768768767963e-01 4.346099654422094716e+01
7.888688688688688666e-01 4.346780889749991417e+01
7.908608608608608259e-01 4.347460472308245727e+01
7.928528528528527852e-01 4.348138409848152719e+01
7.948448448448447445e-01 4.348814710065818900e+01
7.968368368368368149e-01 4.349489380602705779e+01
7.988288288288287742e-01 4.350162429046152823e+01
8.008208208208207335e-01 4.350833862929901130e+01
8.028128128128128038e-01 4.351503689734610703e+01
8.048048048048047631e-01 4.352171916888371328e+01
8.067967967967967224e-01 4.352838551767199959e+01
8.087887887887886817e-01 4.353503601695547331e+01
8.107807807807807521e-01 4.354167073946780420e+01
8.127727727727727114e-01 4.354828975743672714e+01
8.147647647647646707e-01 4.355489314258883837e+01
8.167567567567567410e-01 4.356148096615432053e+01
8.187487487487487003e-01 4.356805329887159672e+01
8.207407407407406597e-01 4.357461021099202725e+01
8.227327327327327300e-01 4.358115177228440018e+01
8.247247247247246893e-01 4.358767805203948598e+01
8.267167167167166486e-01 4.359418911907449967e+01
8.287087087087086079e-01 4.360068504173750625e+01
8.307007007007006782e-01 4.360716588791176207e+01
8.326926926926926376e-01 4.361363172502002783e+01
8.346846846846845969e-01 4.362008262002884607e+01
8.366766766766766672e-01 4.362651863945270492e+01
8.386686686686686265e-01 4.363293984935822323e+01
8.406606606606605858e-01 4.363934631536824327e+01
8.426526526526525451e-01 4.364573810266588794e+01
8.446446446446446155e-01 4.365211527599858243e+01
8.466366366366365748e-01 4.365847789968201909e+01
8.486286286286285341e-01 4.366482603760405823e+01
8.506206206206206044e-01 4.367115975322862198e+01
8.526126126126125637e-01 4.367747910959951696e+01
8.546046046046045230e-01 4.368378416934422148e+01
8.565965965965965934e-01 4.369007499467762301e+01
8.585885885885885527e-01 4.369635164740572009e+01
8.605805805805805120e-01 4.370261418892926031e+01
8.625725725725724713e-01 4.370886268024739962e+01
8.645645645645645416e-01 4.371509718196124794e+01
8.665565565565565009e-01 4.372131775427739342e+01
8.685485485485484602e-01 4.372752445701143387e+01
8.705405405405405306e-01 4.373371734959137314e+01
8.725325325325324899e-01 4.373989649106110278e+01
8.745245245245244492e-01 4.374606194008372739e+01
8.765165165165164085e-01 4.375221375494493259e+01
8.785085085085084788e-01 4.375835199355628902e+01
8.805005005005004382e-01 4.376447671345850665e+01
8.824924924924923975e-01 4.377058797182465355e+01
8.844844844844844678e-01 4.377668582546337461e+01
8.864764764764764271e-01 4.378277033082206060e+01
8.884684684684683864e-01 4.378884154398991058e+01
8.904604604604603457e-01 4.379489952070109382e+01
8.924524524524524161e-01 4.380094431633776253e+01
8.944444444444443754e-01 4.380697598593307163e+01
8.964364364364363347e-01 4.381299458417420567e+01
8.984284284284284050e-01 4.381900016540531340e+01
9.004204204204203643e-01 4.382499278363039252e+01
9.024124124124123236e-01 4.383097249251626693e+01
9.044044044044043940e-01 4.383693934539536485e+01
9.063963963963963533e-01 4.384289339526860374e+01
9.083883883883883126e-01 4.384883469480818263e+01
9.103803803803802719e-01 4.385476329636031778e+01
9.123723723723723422e-01 4.386067925194800665e+01
9.143643643643643015e-01 4.386658261327377062e+01
9.163563563563562608e-01 4.387247343172228398e+01
9.183483483483483312e-01 4.387835175836303847e+01
9.203403403403402905e-01 4.388421764395301494e+01
9.223323323323322498e-01 4.389007113893920575e+01
9.243243243243242091e-01 4.389591229346126511e+01
9.263163163163162794e-01 4.390174115735396754e+01
9.283083083083082387e-01 4.390755778014981558e+01
9.303003003003001981e-01 4.391336221108144144e+01
9.322922922922922684e-01 4.391915449908414359e+01
9.342842842842842277e-01 4.392493469279826712e+01
9.362762762762761870e-01 4.393070284057166930e+01
9.382682682682682573e-01 4.393645899046204306e+01
9.402602602602602166e-01 4.394220319023936838e+01
9.422522522522521760e-01 4.394793548738813627e+01
9.442442442442441353e-01 4.395365592910978592e+01
9.462362362362362056e-01 4.395936456232489320e+01
9.482282282282281649e-01 4.396506143367550123e+01
9.502202202202201242e-01 4.397074658952731596e+01
9.522122122122121946e-01 4.397642007597197278e+01
9.542042042042041539e-01 4.398208193882921080e+01
9.561961961961961132e-01 4.398773222364904001e+01
9.581881881881880725e-01 4.399337097571390842e+01
9.601801801801801428e-01 4.399899824004083371e+01
9.621721721721721021e-01 4.400461406138350640e+01
9.641641641641640614e-01 4.401021848423436467e+01
9.661561561561561318e-01 4.401581155282670466e+01
9.681481481481480911e-01 4.402139331113667708e+01
9.701401401401400504e-01 4.402696380288534783e+01
9.721321321321321207e-01 4.403252307154068035e+01
9.741241241241240800e-01 4.403807116031953939e+01
9.761161161161160393e-01 4.404360811218964500e+01
9.781081081081079986e-01 4.404913396987151941e+01
9.801001001001000690e-01 4.405464877584041972e+01
9.820920920920920283e-01 4.406015257232824922e+01
9.840840840840839876e-01 4.406564540132544039e+01
9.860760760760760579e-01 4.407112730458280225e+01
9.880680680680680172e-01 4.407659832361341046e+01
9.900600600600599765e-01 4.408205849969444046e+01
9.920520520520519359e-01 4.408750787386892966e+01
9.940440440440440062e-01 4.409294648694763907e+01
9.960360360360359655e-01 4.409837437951080119e+01
9.980280280280279248e-01 4.410379159190989640e+01
1.000020020020019995e+00 4.410919816426935824e+01
1.002012012012011954e+00 4.411459413648837824e+01
1.004004004004003914e+00 4.411997954824254009e+01
1.005995995995995873e+00 4.412535443898557475e+01
1.007987987987987832e+00 4.413071884795099464e+01
1.009979979979979792e+00 4.413607281415377770e+01
1.011971971971971973e+00 4.414141637639202287e+01
1.013963963963963932e+00 4.414674957324857019e+01
1.015955955955955892e+00 4.415207244309260659e+01
1.017947947947947851e+00 4.415738502408127175e+01
1.019939939939939810e+00 4.416268735416126390e+01
1.021931931931931770e+00 4.416797947107039590e+01
1.023923923923923951e+00 4.417326141233913006e+01
1.025915915915915910e+00 4.417853321529214838e+01
1.027907907907907870e+00 4.418379491704985185e+01
1.029899899899899829e+00 4.418904655452990227e+01
1.031891891891891788e+00 4.419428816444869312e+01
1.033883883883883748e+00 4.419951978332284170e+01
1.035875875875875707e+00 4.420474144747066703e+01
1.037867867867867888e+00 4.420995319301361803e+01
1.039859859859859847e+00 4.421515505587775152e+01
1.041851851851851807e+00 4.422034707179513191e+01
1.043843843843843766e+00 4.422552927630526654e+01
1.045835835835835725e+00 4.423070170475649832e+01
1.047827827827827685e+00 4.423586439230737710e+01
1.049819819819819644e+00 4.424101737392805944e+01
1.051811811811811825e+00 4.424616068440170125e+01
1.053803803803803785e+00 4.425129435832571545e+01
1.055795795795795744e+00 4.425641843011320020e+01
1.057787787787787703e+00 4.426153293399423205e+01
1.059779779779779663e+00 4.426663790401717335e+01
1.061771771771771622e+00 4.427173337405000098e+01
1.063763763763763581e+00 4.427681937778154264e+01
1.065755755755755763e+00 4.428189594872282697e+01
1.067747747747747722e+00 4.428696312020827719e+01
1.069739739739739681e+00 4.429202092539703983e+01
1.071731731731731641e+00 4.429706939727415715e+01
1.073723723723723600e+00 4.430210856865186031e+01
1.075715715715715559e+00 4.430713847217076307e+01
1.077707707707707740e+00 4.431215914030106262e+01
1.079699699699699700e+00 4.431717060534374752e+01
1.081691691691691659e+00 4.432217289943181981e+01
1.083683683683683618e+00 4.432716605453141057e+01
1.085675675675675578e+00 4.433215010244299492e+01
1.087667667667667537e+00 4.433712507480255027e+01
1.089659659659659496e+00 4.434209100308267892e+01
1.091651651651651678e+00 4.434704791859374495e+01
1.093643643643643637e+00 4.435199585248503951e+01
1.095635635635635596e+00 4.435693483574583240e+01
1.097627627627627556e+00 4.436186489920656584e+01
1.099619619619619515e+00 4.436678607353987047e+01
1.101611611611611474e+00 4.437169838926170939e+01
1.103603603603603434e+00 4.437660187673239420e+01
1.105595595595595615e+00 4.438149656615775029e+01
1.107587587587587574e+00 4.438638248759008320e+01
1.109579579579579534e+00 4.439125967092926572e+01
1.111571571571571493e+00 4.439612814592380374e+01
1.113563563563563452e+00 4.440098794217182387e+01
1.115555555555555411e+00 4.440583908912212507e+01
1.117547547547547371e+00 4.441068161607518050e+01
1.119539539539539552e+00 4.441551555218415359e+01
1.121531531531531511e+00 4.442034092645588572e+01
1.123523523523523471e+00 4.442515776775189096e+01
1.125515515515515430e+00 4.442996610478932951e+01
1.127507507507507389e+00 4.443476596614199536e+01
1.129499499499499349e+00 4.443955738024124003e+01
1.131491491491491308e+00 4.444434037537698856e+01
1.133483483483483489e+00 4.444911497969863490e+01
1.135475475475475449e+00 4.445388122121599395e+01
1.137467467467467408e+00 4.445863912780024663e+01
1.139459459459459367e+00 4.446338872718484936e+01
1.141451451451451327e+00 4.446813004696646487e+01
1.143443443443443286e+00 4.447286311460584329e+01
1.145435435435435245e+00 4.447758795742873161e+01
1.147427427427427427e+00 4.448230460262679742e+01
1.149419419419419386e+00 4.448701307725846021e+01
1.151411411411411345e+00 4.449171340824981513e+01
1.153403403403403304e+00 4.449640562239547137e+01
1.155395395395395264e+00 4.450108974635942616e+01
1.157387387387387223e+00 4.450576580667595294e+01
1.159379379379379404e+00 4.451043382975036877e+01
1.161371371371371364e+00 4.451509384185995799e+01
1.163363363363363323e+00 4.451974586915476095e+01
1.165355355355355282e+00 4.452438993765844089e+01
